Time,Time Code,Country Name,Country Code,GDP per capita (current US$) [NY.GDP.PCAP.CD],Urban population (% of total population) [SP.URB.TOTL.IN.ZS],Population growth (annual %) [SP.POP.GROW],"Agriculture, forestry, and fishing, value added (% of GDP) [NV.AGR.TOTL.ZS]"
2008,YR2008,Italy,ITA,40944.9124194678,68.092,0.662469252941527,1.87462363361677
2008,YR2008,Japan,JPN,39876.3039685725,89.103,0.0484253945978966,1.05410176653648
2008,YR2008,"Korea, Rep.",KOR,21350.427979823,81.733,0.759316681850927,2.14224974257429
2008,YR2008,Latvia,LVA,16467.1436879405,67.834,-1.0509395443743,2.95481771397635
2008,YR2008,Luxembourg,LUX,120422.137934157,87.8,1.78749663225793,0.307778948525776
2008,YR2008,Lithuania,LTU,14944.996652175,66.848,-1.02848317546539,3.28389712121534
2008,YR2008,Mexico,MEX,10016.5712139986,77.222,1.49536909755127,3.16037871706611
2008,YR2008,Netherlands,NLD,57879.9437553916,85.402,0.389292461499527,1.63504831597131
2008,YR2008,New Zealand,NZL,31252.9625640673,86.28,0.848701402422591,5.01251280318469
2008,YR2008,Norway,NOR,96944.0956064873,78.526,1.24633301535167,1.12800095125216
2008,YR2008,Poland,POL,13996.0251506835,61.116,0.0136373796827091,2.5926222666815
2008,YR2008,Portugal,PRT,24949.0413566739,59.359,0.144191279853498,1.96377185231981
2008,YR2008,Slovak Republic,SVK,18753.5849413816,55.111,0.0857552995195914,2.5332008641309
2008,YR2008,Slovenia,SVN,27595.5999653992,52.209,0.158140843634363,1.8279136220512
2008,YR2008,Spain,ESP,35510.7222312701,77.976,1.59533049906372,2.36845686639791
2008,YR2008,Sweden,SWE,56152.552340314,84.746,0.779033290770134,1.56746876623744
2008,YR2008,Switzerland,CHE,74572.232372807,73.556,1.27061807385776,0.779362225145672
2008,YR2008,Turkiye,TUR,10941.172146426,69.651,1.19537882664634,7.42466846883692
2008,YR2008,United Kingdom,GBR,47549.3486286006,80.757,0.787032622318939,0.676340045235283
2008,YR2008,United States,USA,48570.0459804586,80.438,0.945865287282592,1.05300059714298
2009,YR2009,Australia,AUS,42783.3225651148,85.063,2.0610451296841,2.3021607847244
2009,YR2009,Austria,AUT,48153.3240199631,57.683,0.261953189906348,1.14681776764538
2009,YR2009,Belgium,BEL,44760.2912443709,97.603,0.804599572619861,0.645274318792124
2009,YR2009,Canada,CAN,40876.3101540295,80.758,1.14175809912162,1.5498932753953
2009,YR2009,Chile,CHL,10151.058524965,87.017,1.05928641203431,3.69712695588486
2009,YR2009,Czechia,CZE,19861.6974295256,73.324,0.569729451418061,1.75678751340306
2009,YR2009,Denmark,DNK,58163.2768762815,86.654,0.535079062079429,0.833588855644673
2009,YR2009,Estonia,EST,14711.7352728223,68.223,-0.192768077420229,2.47116868442475
2009,YR2009,Finland,FIN,47481.4845364339,83.429,0.478246393482911,2.25368231662696
2009,YR2009,France,FRA,41740.2430343475,78.117,0.51448954376938,1.32316199671353
2009,YR2009,Greece,GRC,29828.7560245271,75.932,0.263026401346927,2.80495420572755
2009,YR2009,Germany,DEU,41650.3678297162,76.771,-0.253383410163402,0.695334317361279
2009,YR2009,Hungary,HUN,13081.7926445778,68.46,-0.154908813950621,3.05539686653643
2009,YR2009,Iceland,ISL,41301.273219718,93.511,0.341241978970882,5.64274601892759
2009,YR2009,Ireland,IRL,52133.0906162544,61.342,1.01566327592341,0.558323857001811
2009,YR2009,Israel,ISR,27780.4637181529,91.763,2.39020733801215,1.85239806001822
2009,YR2009,Italy,ITA,37226.7571935402,68.209,0.455613449577732,1.80273854103193
2009,YR2009,Japan,JPN,41308.9968370512,89.989,-0.0124946312294096,1.08231650645818
2009,YR2009,"Korea, Rep.",KOR,19143.8516053025,81.835,0.514682827535803,2.24055681194729
2009,YR2009,Latvia,LVA,12331.9285524089,67.814,-1.65102496759116,3.20982496428423
2009,YR2009,Luxembourg,LUX,109419.746953106,88.178,1.85177523043645,0.233334868942186
2009,YR2009,Lithuania,LTU,11820.7761591359,66.842,-1.11034575437238,2.53647105450177
2009,YR2009,Mexico,MEX,8002.97217765844,77.52,1.47675580253545,3.24149414069732
2009,YR2009,Netherlands,NLD,52722.2130568997,86.288,0.514284544827762,1.55319264710119
2009,YR2009,New Zealand,NZL,28209.3623271229,86.22,0.999728031208421,5.7506934901985
2009,YR2009,Norway,NOR,79977.6970817492,78.815,1.2611272893768,1.30031900599593
2009,YR2009,Poland,POL,11526.0558884824,61.004,0.067763227021235,2.55891838705563
2009,YR2009,Portugal,PRT,23151.2154130712,59.964,0.0953308592370666,1.95062621184125
2009,YR2009,Slovak Republic,SVK,16597.2084581361,54.96,0.133257321027673,2.08513328365435
2009,YR2009,Slovenia,SVN,24792.1279805504,52.433,0.903875535210913,1.81591318608916
2009,YR2009,Spain,ESP,32169.5028548583,78.21,0.88573598057307,2.26545206640089
2009,YR2009,Sweden,SWE,46946.9602719954,84.902,0.851904412936677,1.43668364975471
2009,YR2009,Switzerland,CHE,72083.167695454,73.581,1.24948463127384,0.717347053469042
2009,YR2009,Turkiye,TUR,9103.47405061243,70.241,1.27389035427646,8.07198879989725
2009,YR2009,United Kingdom,GBR,38952.2110262455,81.031,0.756390859593407,0.68080815865187
2009,YR2009,United States,USA,47194.9433547336,80.606,0.876651298802912,0.960285892029002
2010,YR2010,Australia,AUS,52087.9722888891,85.182,1.55548958906995,2.20622661871056
2010,YR2010,Austria,AUT,46903.7615854343,57.399,0.240394299500766,1.26732767225745
2010,YR2010,Belgium,BEL,44184.946353964,97.651,0.913639391631709,0.765104156770348
2010,YR2010,Canada,CAN,47562.0834253057,80.937,1.11186407517168,1.49323608111661
2010,YR2010,Chile,CHL,12724.10406267,87.074,1.03891170046699,3.47828463189786
2010,YR2010,Czechia,CZE,19960.0684872157,73.255,0.29136167418042,1.54059611257066
2010,YR2010,Denmark,DNK,58041.3984363385,86.795,0.444197154509531,1.20190857029029
2010,YR2010,Estonia,EST,14663.0446126465,68.094,-0.22805796852935,3.17107206970876
2010,YR2010,Finland,FIN,46505.3031791811,83.77,0.457494535465831,2.41890476924467
2010,YR2010,France,FRA,40677.9851405443,78.369,0.494040602950225,1.60402828863388
2010,YR2010,Greece,GRC,26716.6488260274,76.292,0.128880432668041,2.9883328440953
2010,YR2010,Germany,DEU,41572.4559481507,76.966,-0.153198446937304,0.803696771174544
2010,YR2010,Hungary,HUN,13223.0830027699,68.911,-0.226013875689698,3.03288835497418
2010,YR2010,Iceland,ISL,43237.0729488958,93.574,-0.143903000294037,6.29259972613893
2010,YR2010,Ireland,IRL,48655.3661626634,61.542,0.544884384079014,0.95470225301197
2010,YR2010,Israel,ISR,30780.0238155167,91.826,1.82675240987847,1.57320059548492
2010,YR2010,Italy,ITA,36035.6449950691,68.327,0.30759122234095,1.77551453832278
2010,YR2010,Japan,JPN,44968.1562349739,90.812,0.0179605415195644,1.10828108130349
2010,YR2010,"Korea, Rep.",KOR,23087.2256438476,81.936,0.49822508440111,2.1440163216522
2010,YR2010,Latvia,LVA,11420.9940032836,67.841,-2.08130508988111,4.05728002795226
2010,YR2010,Luxembourg,LUX,110885.991378721,88.547,1.8254058035237,0.268412058048641
2010,YR2010,Lithuania,LTU,11987.508411647,66.757,-2.09694341985475,3.02379271503829
2010,YR2010,Mexico,MEX,9271.39839576997,77.815,1.43814066910139,3.21915447615495
2010,YR2010,Netherlands,NLD,50999.7451168879,87.134,0.512923100553586,1.77850926254758
2010,YR2010,New Zealand,NZL,33676.7741239925,86.16,1.1117260560215,6.587915924895
2010,YR2010,Norway,NOR,87693.7900658099,79.102,1.24566617956207,1.56860233094692
2010,YR2010,Poland,POL,12613.0109954681,60.892,-0.285609121534849,2.85773725432735
2010,YR2010,Portugal,PRT,22520.6423124045,60.567,0.0459100367184907,1.93708196098854
2010,YR2010,Slovak Republic,SVK,16841.7677398734,54.685,0.0931912731899838,1.56976102880119
2010,YR2010,Slovenia,SVN,23532.4808545468,52.658,0.43607948463593,1.89386405075428
2010,YR2010,Spain,ESP,30532.4805081656,78.442,0.460408305051304,2.43113463203907
2010,YR2010,Sweden,SWE,52869.0442891587,85.056,0.852524628765313,1.64940993362121
2010,YR2010,Switzerland,CHE,77117.126014204,73.607,1.0415580576588,0.657905123906996
2010,YR2010,Turkiye,TUR,10742.7749787626,70.825,1.40008860606542,8.9669281343332
2010,YR2010,United Kingdom,GBR,39688.6149684498,81.302,0.783888646646516,0.602160408635432
2010,YR2010,United States,USA,48650.6431283336,80.772,0.829616674709795,1.02943733820679
2011,YR2011,Australia,AUS,62574.1457032412,85.3,1.38952731561803,2.29247802028073
2011,YR2011,Austria,AUT,51442.2762464407,57.115,0.337080841831645,1.40191493427276
2011,YR2011,Belgium,BEL,47410.5669277464,97.698,1.3010029017038,0.648034219951815
2011,YR2011,Canada,CAN,52223.696112356,81.096,0.978697786570341,1.76566446625627
2011,YR2011,Chile,CHL,14577.6326608147,87.132,0.997514840169031,3.62618323583881
2011,YR2011,Czechia,CZE,21871.2660754128,73.185,0.206747667335417,1.98251099186352
2011,YR2011,Denmark,DNK,61753.647131977,86.957,0.411737855195019,1.31213398990708
2011,YR2011,Estonia,EST,17487.8047830922,67.965,-0.303582823643979,3.67986795909351
2011,YR2011,Finland,FIN,51148.9316365833,84.313,0.463558707499131,2.32123556803604
2011,YR2011,France,FRA,43848.106054888,78.622,0.483675544447657,1.6502871934041
2011,YR2011,Greece,GRC,25483.8825644931,76.649,-0.147951277402184,3.11375165365917
2011,YR2011,Germany,DEU,46705.8957963353,77.16,-1.8537146287573,0.910022423855418
2011,YR2011,Hungary,HUN,14240.2575010219,69.358,-0.283360435946948,3.9936143865376
2011,YR2011,Iceland,ISL,47714.5922308485,93.587,0.305468368224399,6.60055103298728
2011,YR2011,Ireland,IRL,52177.1126832014,61.742,0.436072439258428,1.20568584155705
2011,YR2011,Israel,ISR,33775.5120004457,91.892,1.84807786159597,1.60036139911642
2011,YR2011,Italy,ITA,38649.6394836789,68.444,0.171978290995717,1.88342627816685
2011,YR2011,Japan,JPN,48760.0789494211,91.069,-0.185226486410846,1.08027176258707
2011,YR2011,"Korea, Rep.",KOR,25096.2638838239,81.923,0.768971758582589,2.20919995518876
2011,YR2011,Latvia,LVA,13338.9622350852,67.869,-1.82076700208005,3.68792198277258
2011,YR2011,Luxembourg,LUX,119025.057203467,88.906,2.22266050326725,0.25111528958498
2011,YR2011,Lithuania,LTU,14376.9478643932,66.741,-2.25846389882827,3.49019426022174
2011,YR2011,Mexico,MEX,10203.4212952716,78.111,1.39478996981758,3.08846155393052
2011,YR2011,Netherlands,NLD,54230.3129029852,87.879,0.466428782200821,1.57897407431895
2011,YR2011,New Zealand,NZL,38387.6270784076,86.1,0.762479795105218,6.28423893909166
2011,YR2011,Norway,NOR,100600.562407589,79.455,1.297189390693,1.34465673332777
2011,YR2011,Poland,POL,13879.5609852546,60.78,0.0537697088781007,3.08506431236907
2011,YR2011,Portugal,PRT,23217.2954965207,61.167,-0.147084878575482,1.83401602752623
2011,YR2011,Slovak Republic,SVK,18430.1298033985,54.42,0.128936462723796,1.885069615658
2011,YR2011,Slovenia,SVN,25128.0150431304,52.883,0.207732702329724,2.14260566834084
2011,YR2011,Spain,ESP,31677.9003083652,78.673,0.355338396471428,2.37327299407857
2011,YR2011,Sweden,SWE,60755.7595508465,85.297,0.755150133665177,1.67048248278859
2011,YR2011,Switzerland,CHE,91254.0347609687,73.631,1.11187894263206,0.670935894205478
2011,YR2011,Turkiye,TUR,11420.5554558378,71.402,1.53156607830159,8.17395626522538
2011,YR2011,United Kingdom,GBR,42284.8844902996,81.57,0.781506562236639,0.690202927926714
2011,YR2011,United States,USA,50065.9665041742,80.944,0.726786704810745,1.20055910284662
2012,YR2012,Australia,AUS,68027.8417067378,85.402,1.74582000067359,2.26809636459164
2012,YR2012,Austria,AUT,48564.9173350875,57.147,0.45593747231891,1.3485513899381
2012,YR2012,Belgium,BEL,44670.5606845101,97.744,0.620163579337378,0.781226734946645
2012,YR2012,Canada,CAN,52669.0899632316,81.137,1.08581726304756,1.81134574390941
2012,YR2012,Chile,CHL,15354.6184041413,87.189,0.96307999965156,3.27493353961752
2012,YR2012,Czechia,CZE,19870.8012123403,73.197,0.139925655740972,2.25118564547244
2012,YR2012,Denmark,DNK,58507.5080517852,87.142,0.376272242619955,1.65472753047184
2012,YR2012,Estonia,EST,17403.2053254767,67.974,-0.357944411443807,3.31546320909195
2012,YR2012,Finland,FIN,47708.0612784469,84.841,0.475809486683209,2.31449932102051
2012,YR2012,France,FRA,40872.3624615688,78.878,0.483998961260596,1.63179503677703
2012,YR2012,Greece,GRC,21912.9982879517,77.004,-0.540752950543684,3.44106864571792
2012,YR2012,Germany,DEU,43855.8544658618,77.17,0.187727800567293,0.847918814268698
2012,YR2012,Hungary,HUN,12989.1802815896,69.678,-0.516437606548041,3.88978874991118
2012,YR2012,Iceland,ISL,45995.5478789467,93.6,0.532100734916982,6.56118230413383
2012,YR2012,Ireland,IRL,49026.0230672702,61.942,0.4237438032978,0.987786848368475
2012,YR2012,Israel,ISR,32667.6068723254,91.96,1.84615132126711,1.30427042153324
2012,YR2012,Italy,ITA,35051.5212697703,68.684,0.269541239520996,1.9707531347602
2012,YR2012,Japan,JPN,49145.2804308193,91.148,-0.159710675844347,1.12285396244805
2012,YR2012,"Korea, Rep.",KOR,25466.7605170594,81.851,0.525713660600414,2.1861850409628
2012,YR2012,Latvia,LVA,13847.3379393194,67.897,-1.24035915329271,3.45474494120834
2012,YR2012,Luxembourg,LUX,112584.676270958,89.249,2.40154189982875,0.287951499538819
2012,YR2012,Lithuania,LTU,14367.709424872,66.864,-1.34120198821595,3.97945678983967
2012,YR2012,Mexico,MEX,10241.727828043,78.405,1.35529442643505,3.17392496725059
2012,YR2012,Netherlands,NLD,50070.1416045904,88.588,0.370055034770235,1.65950447649648
2012,YR2012,New Zealand,NZL,39973.3807587223,86.161,0.548220797298334,5.51752042632041
2012,YR2012,Norway,NOR,101524.141851985,79.874,1.31344098868985,1.12794879173888
2012,YR2012,Poland,POL,13097.2708482174,60.654,-0.000239076003298365,2.91436343275584
2012,YR2012,Portugal,PRT,20563.7136012629,61.763,-0.405421787747567,1.92410769887828
2012,YR2012,Slovak Republic,SVK,17429.829750132,54.28,0.170183855326072,1.9051089434031
2012,YR2012,Slovenia,SVN,22641.805122503,53.108,0.210024305900448,1.96350552854926
2012,YR2012,Spain,ESP,28322.8092495057,78.902,0.0649259625617232,2.4083041492621
2012,YR2012,Sweden,SWE,58037.8213192173,85.62,0.739763272434863,1.54714585772275
2012,YR2012,Switzerland,CHE,86547.6708907265,73.653,1.06181932886789,0.629370355568408
2012,YR2012,Turkiye,TUR,11795.6334567571,71.974,1.63114823337747,7.69487759202317
2012,YR2012,United Kingdom,GBR,42686.8000524926,81.837,0.695353132322269,0.637404835144407
2012,YR2012,United States,USA,51784.4185738837,81.119,0.733599941250847,1.14932964297306
2013,YR2013,Australia,AUS,68156.6279162085,85.502,1.721151439989,2.28571763293922
2013,YR2013,Austria,AUT,50731.1272541847,57.336,0.589387254692989,1.25472121594195
2013,YR2013,Belgium,BEL,46757.9518559598,97.789,0.471340143966627,0.681174913459581
2013,YR2013,Canada,CAN,52635.1749580433,81.178,1.05659125917789,1.89423151227836
2013,YR2013,Chile,CHL,15777.7815089667,87.246,0.978805917146093,3.47337532789926
2013,YR2013,Czechia,CZE,20133.1691431353,73.29,0.0331699460503076,2.36477116624437
2013,YR2013,Denmark,DNK,61191.1937042028,87.292,0.416901360752097,1.30212758701465
2013,YR2013,Estonia,EST,19056.0019226989,68.122,-0.355891802625531,3.08811099529242
2013,YR2013,Finland,FIN,49892.2233632732,85.125,0.460723772785295,2.36735333127774
2013,YR2013,France,FRA,42605.0443782179,79.135,0.514773829097755,1.45863217691004
2013,YR2013,Greece,GRC,21787.7877636035,77.355,-0.725120806658085,3.38260275850521
2013,YR2013,Germany,DEU,46298.9229177341,77.18,0.272900214681538,0.942643214114216
2013,YR2013,Hungary,HUN,13719.9505393621,69.953,-0.27536875707442,3.91569222279057
2013,YR2013,Iceland,ISL,49804.9829978371,93.633,0.945885900369151,5.85604625769497
2013,YR2013,Ireland,IRL,51533.0345651701,62.141,0.526556158855653,1.08521031466851
2013,YR2013,Israel,ISR,36499.4561082284,92.031,1.86605289478673,1.30120145765742
2013,YR2013,Italy,ITA,35560.0814062288,68.979,1.1592511168095,2.14458980749233
2013,YR2013,Japan,JPN,40898.6478964744,91.226,-0.144271883387076,1.06671782970179
2013,YR2013,"Korea, Rep.",KOR,27182.7343101936,81.779,0.455218622164662,2.09904711367279
2013,YR2013,Latvia,LVA,15007.4918561719,67.925,-1.07103480329077,3.1736633813955
2013,YR2013,Luxembourg,LUX,120000.140729859,89.574,2.31117625275217,0.261907196956465
2013,YR2013,Lithuania,LTU,15729.6524666512,66.986,-1.01200736818103,3.54492086525905
2013,YR2013,Mexico,MEX,10725.1835873796,78.699,1.31555760676608,3.13878369494526
2013,YR2013,Netherlands,NLD,52198.8975607454,89.187,0.294820793441482,1.79086489326427
2013,YR2013,New Zealand,NZL,42976.6495882584,86.221,0.768347998194806,7.03371664955561
2013,YR2013,Norway,NOR,102913.450843674,80.286,1.20914158930136,1.31530621016246
2013,YR2013,Poland,POL,13696.4663046143,60.529,-0.0603600174744649,3.09116767594327
2013,YR2013,Portugal,PRT,21653.1959752225,62.352,-0.548815210952228,2.09548269898385
2013,YR2013,Slovak Republic,SVK,18208.4175936578,54.14,0.107458009492367,2.22652433451187
2013,YR2013,Slovenia,SVN,23503.2824850255,53.332,0.135726228915631,1.97122520387357
2013,YR2013,Spain,ESP,29067.809460022,79.133,-0.327669039579687,2.62234061320255
2013,YR2013,Sweden,SWE,61126.9431963979,85.936,0.847348652246305,1.46654001874605
2013,YR2013,Switzerland,CHE,88109.4867524037,73.674,1.14987975781229,0.656479392646711
2013,YR2013,Turkiye,TUR,12614.7816100386,72.531,1.69274545557577,6.67610812297851
2013,YR2013,United Kingdom,GBR,43713.8141242308,82.102,0.669740535540783,0.637535517007732
2013,YR2013,United States,USA,53291.1276891406,81.299,0.692860276624581,1.32108416447024
2014,YR2014,Australia,AUS,62511.6905895284,85.602,1.49156648912847,2.22094606810034
2014,YR2014,Austria,AUT,51786.3771747905,57.526,0.781541632525841,1.20074056404147
2014,YR2014,Belgium,BEL,47764.0715120833,97.833,0.44392928847521,0.637835968092569
2014,YR2014,Canada,CAN,50955.9983232404,81.218,1.00533757867378,1.58654807741954
2014,YR2014,Chile,CHL,14606.9967241905,87.303,1.06117867141393,3.94662062999462
2014,YR2014,Czechia,CZE,19890.9199056648,73.384,0.105277581527518,2.41345254208349
2014,YR2014,Denmark,DNK,62548.9847332908,87.41,0.507053283010163,1.38246259773525
2014,YR2014,Estonia,EST,20261.0667303886,68.269,-0.262256175097854,3.16426999575923
2014,YR2014,Finland,FIN,50327.2402902632,85.175,0.413560207519414,2.39829480369459
2014,YR2014,France,FRA,43068.5487241739,79.394,0.473706907839969,1.55635615985933
2014,YR2014,Greece,GRC,21616.7100094908,77.702,-0.666113290031891,3.58413350571669
2014,YR2014,Germany,DEU,48023.8699845462,77.19,0.416877359168292,0.904547674923055
2014,YR2014,Hungary,HUN,14298.833667395,70.227,-0.269378767165116,3.93478243181583
2014,YR2014,Iceland,ISL,54576.7448146565,93.667,1.11250475522796,5.27785989422778
2014,YR2014,Ireland,IRL,55599.850799684,62.34,0.731001376585771,1.24588067114512
2014,YR2014,Israel,ISR,37847.6499432106,92.104,1.91954379859591,1.20588834068293
2014,YR2014,Italy,ITA,35565.7213771496,69.272,0.917504095962437,1.99786088974992
2014,YR2014,Japan,JPN,38475.3952461838,91.304,-0.132694222147042,0.996605700341743
2014,YR2014,"Korea, Rep.",KOR,29249.5752209742,81.707,0.628149861433639,2.05667705037638
2014,YR2014,Latvia,LVA,15742.3913381908,67.952,-0.941743354234222,3.54078138807732
2014,YR2014,Luxembourg,LUX,123678.702143275,89.884,2.35697870484045,0.289550438585059
2014,YR2014,Lithuania,LTU,16551.018202078,67.108,-0.859827343070249,3.42319060134286
2014,YR2014,Mexico,MEX,10928.9160089988,78.993,1.27768636604222,3.13208940239957
2014,YR2014,Netherlands,NLD,52900.537415323,89.69,0.359828172726548,1.73834058014176
2014,YR2014,New Zealand,NZL,44572.8987536626,86.281,1.66101200071152,4.77685746074917
2014,YR2014,Norway,NOR,97019.1827527462,80.692,1.12773667734928,1.44284252426282
2014,YR2014,Poland,POL,14271.3058536202,60.403,-0.0748462292920506,2.84816192197022
2014,YR2014,Portugal,PRT,22103.7009703321,62.936,-0.539190466792077,2.07611116482919
2014,YR2014,Slovak Republic,SVK,18655.7901089421,54,0.0970454215834878,2.75332283955059
2014,YR2014,Slovenia,SVN,24247.1733184083,53.557,0.0983519219451147,2.01709653525567
2014,YR2014,Spain,ESP,29500.7894328615,79.366,-0.298951059088036,2.53633649111861
2014,YR2014,Sweden,SWE,60020.3604576572,86.247,0.992219728591882,1.44329819446845
2014,YR2014,Switzerland,CHE,89684.7075795936,73.696,1.22010397343287,0.70129196236405
2014,YR2014,Turkiye,TUR,12157.9904337823,73.077,1.70264361643927,6.55723547339657
2014,YR2014,United Kingdom,GBR,47787.2412984884,82.365,0.736463978721671,0.746524020846814
2014,YR2014,United States,USA,55123.8497869046,81.483,0.733361519937424,1.17206510494526
2015,YR2015,Australia,AUS,56707.0220772116,85.701,1.43921665259925,2.37609867379823
2015,YR2015,Austria,AUT,44195.8175947748,57.715,1.12099250236958,1.1297901935645
2015,YR2015,Belgium,BEL,41008.296719472,97.876,0.579446241677791,0.6864147804639
2015,YR2015,Canada,CAN,43596.1355365546,81.259,0.746339477969813,1.86983594598587
2015,YR2015,Chile,CHL,13495.0106099649,87.36,1.17771785691816,3.7094042753649
2015,YR2015,Czechia,CZE,17829.6983223668,73.477,0.196588748472653,2.21121387268241
2015,YR2015,Denmark,DNK,53254.8563700916,87.526,0.706423849687002,0.957580201288368
2015,YR2015,Estonia,EST,17402.0376128079,68.416,0.0655525295417938,2.85804688997265
2015,YR2015,Finland,FIN,42801.9081167285,85.225,0.329383885818507,2.25370768976039
2015,YR2015,France,FRA,36652.9223052178,79.655,0.355569240058298,1.60564438654459
2015,YR2015,Greece,GRC,18083.8779056547,78.046,-0.658861360878339,3.86470314774326
2015,YR2015,Germany,DEU,41103.2564363768,77.2,0.865702643950251,0.684691591379231
2015,YR2015,Hungary,HUN,12720.7120220668,70.5,-0.237855001984657,3.78846931262631
2015,YR2015,Iceland,ISL,52951.6815110898,93.7,1.04194038662969,5.31074407801313
2015,YR2015,Ireland,IRL,62012.4849258149,62.538,0.944845307474728,0.896199998748098
2015,YR2015,Israel,ISR,35808.4364289727,92.179,1.98128897562083,1.24469096333403
2015,YR2015,Italy,ITA,30242.3861352184,69.565,-0.0963761331392095,2.06523676190304
2015,YR2015,Japan,JPN,34960.6393843385,91.381,-0.106124993746747,1.03412007048647
2015,YR2015,"Korea, Rep.",KOR,28732.2310762599,81.634,0.527288497407793,2.00390779269061
2015,YR2015,Latvia,LVA,13786.4567953114,67.98,-0.818626340945853,3.49467522671827
2015,YR2015,Luxembourg,LUX,105462.012584423,90.179,2.35995118136865,0.223732628740735
2015,YR2015,Lithuania,LTU,14263.9645773495,67.23,-0.940753796646208,3.42067512033113
2015,YR2015,Mexico,MEX,9616.64555810607,79.285,1.24116450246976,3.19192365688526
2015,YR2015,Netherlands,NLD,45193.4032187971,90.173,0.443220089035769,1.72432783388019
2015,YR2015,New Zealand,NZL,38630.7265886928,86.341,2.0360339086492,4.47129317772382
2015,YR2015,Norway,NOR,74355.5158575643,81.091,0.995084736958414,1.53755759894676
2015,YR2015,Poland,POL,12578.4954734362,60.278,-0.0666411009657168,2.37464410875059
2015,YR2015,Portugal,PRT,19250.1065376852,63.514,-0.414141101993213,2.09944392552801
2015,YR2015,Slovak Republic,SVK,16342.2162621093,53.889,0.0950338786482762,2.19798438934877
2015,YR2015,Slovenia,SVN,20890.1664304173,53.781,0.075190689011533,2.09659621336938
2015,YR2015,Spain,ESP,25742.3688346767,79.602,-0.077588861590047,2.73536317152164
2015,YR2015,Sweden,SWE,51545.4836095322,86.553,1.05745468551674,1.44955838205644
2015,YR2015,Switzerland,CHE,84776.1421659748,73.718,1.13833715247736,0.619280783065276
2015,YR2015,Turkiye,TUR,11006.2795239649,73.611,1.66948158450263,6.86837534505832
2015,YR2015,United Kingdom,GBR,45404.5677734722,82.626,0.792367505802859,0.63445245275453
2015,YR2015,United States,USA,56762.7294515989,81.671,0.73621730882542,1.03393378310334
2016,YR2016,Australia,AUS,49881.7637140466,85.8,1.56194049810399,2.40423129264832
2016,YR2016,Austria,AUT,45307.5878620429,57.905,1.08139629872802,1.11031647926172
2016,YR2016,Belgium,BEL,42012.6227191016,97.919,0.506300002451376,0.628433475870949
2016,YR2016,Canada,CAN,42315.6037056806,81.3,1.13234865466606,1.86222589313529
2016,YR2016,Chile,CHL,13690.9074621215,87.422,1.32520687841934,4.19908937128947
2016,YR2016,Czechia,CZE,18575.2320271915,73.57,0.192048415842684,2.08704712424115
2016,YR2016,Denmark,DNK,54663.9983719195,87.642,0.780392644135167,0.961160974086306
2016,YR2016,Estonia,EST,18295.3429322114,68.563,0.0291122255540077,2.11360999746642
2016,YR2016,Finland,FIN,43814.0265056965,85.275,0.287421401687637,2.31061337452533
2016,YR2016,France,FRA,37062.5335723829,79.917,0.263868788565368,1.43711486668854
2016,YR2016,Greece,GRC,17923.9668134716,78.387,-0.415913028277122,3.51534024837597
2016,YR2016,Germany,DEU,42136.1207907991,77.224,0.807218538573871,0.69843112985447
2016,YR2016,Hungary,HUN,13107.3779137744,70.779,-0.295110604845478,3.88933957319236
2016,YR2016,Iceland,ISL,61987.9263620283,93.735,1.38808149583838,4.58122112342326
2016,YR2016,Ireland,IRL,62861.6391157902,62.737,1.12883406399428,0.947349103961891
2016,YR2016,Israel,ISR,37330.261796968,92.256,1.9603489624817,1.24112898113092
2016,YR2016,Italy,ITA,30960.7315088902,69.855,-0.169884073301448,1.9283733073049
2016,YR2016,Japan,JPN,39375.4731620781,91.457,-0.0511374152133631,1.12498130848332
2016,YR2016,"Korea, Rep.",KOR,29288.8704389833,81.562,0.396851823381145,1.85903488299151
2016,YR2016,Latvia,LVA,14331.7515885049,68.021,-0.913885332226604,3.25954215081562
2016,YR2016,Luxembourg,LUX,106899.293549552,90.46,2.15531198799205,0.214197008159042
2016,YR2016,Lithuania,LTU,15008.3132445526,67.366,-1.27069453298857,3.10876135276592
2016,YR2016,Mexico,MEX,8744.51555912786,79.577,1.20325950587092,3.34646441999055
2016,YR2016,Netherlands,NLD,46039.1059284098,90.635,0.532178879608489,1.76653203206948
2016,YR2016,New Zealand,NZL,40058.1961621466,86.4,2.24603210015584,5.55164392802769
2016,YR2016,Norway,NOR,70460.5605323322,81.485,0.880969815359919,2.09231450531091
2016,YR2016,Poland,POL,12447.4395912808,60.178,-0.04298513087435,2.53723261820447
2016,YR2016,Portugal,PRT,19991.9724878805,64.086,-0.315459016997883,2.06581098417221
2016,YR2016,Slovak Republic,SVK,16512.2929859005,53.806,0.128922329956911,2.24457420158616
2016,YR2016,Slovenia,SVN,21678.3594670629,54.02,0.0731972072415279,1.98017135976102
2016,YR2016,Spain,ESP,26523.3482221547,79.84,0.0844301500680736,2.82572003160238
2016,YR2016,Sweden,SWE,51965.1571531985,86.852,1.25645398510305,1.39874442557708
2016,YR2016,Switzerland,CHE,83073.2800824812,73.739,1.09203117387253,0.65072166738136
2016,YR2016,Turkiye,TUR,10894.6033779275,74.134,1.63994240407574,6.14229206403875
2016,YR2016,United Kingdom,GBR,41499.5557033073,82.886,0.757874492811929,0.566834503763194
